Tank_ID,Tank_Number,Capacity,Product_ID,Terminal_ID
49315,2384,81345,49315,49315
49316,9956,63963,49316,49316
49317,7349,74761,49317,49317
49318,630,18887,49318,49318
49319,3057,93443,49319,49319
49320,1443,96817,49320,49320
49321,4831,10000,49321,49321
49322,8423,59701,49322,49322
49323,191,57695,49323,49323
49324,8210,39779,49324,49324
49325,4617,45061,49325,49325
49326,7078,21243,49326,49326
49327,2844,40338,49327,49327
49328,4078,84406,49328,49328
49329,3577,83386,49329,49329
49330,4105,99815,49330,49330
49331,401,78059,49331,49331
49332,7039,63318,49332,49332
49333,5555,97640,49333,49333
49334,7068,5330,49334,49334
49335,4495,83578,49335,49335
49336,5044,22544,49336,49336
49337,3259,50930,49337,49337
49338,6881,68034,49338,49338
49339,3967,32107,49339,49339
49340,5445,10789,49340,49340
49341,2814,40935,49341,49341
49342,2122,62029,49342,49342
49343,8942,65577,49343,49343
49344,2482,62465,49344,49344
49345,5811,6081,49345,49345
49346,9809,32693,49346,49346
49347,6159,96282,49347,49347
49348,3147,6732,49348,49348
49349,6027,86054,49349,49349
49350,8862,12858,49350,49350
49351,7522,82250,49351,49351
49352,4242,40917,49352,49352
49353,9871,98246,49353,49353
49354,879,95372,49354,49354
49355,1015,17120,49355,49355
49356,4414,9177,49356,49356
49357,7370,89045,49357,49357
49358,9598,18617,49358,49358
49359,1190,70537,49359,49359
49360,9004,79739,49360,49360
49361,9040,52451,49361,49361
49362,7653,85387,49362,49362
49363,3952,13118,49363,49363
49364,2660,77204,49364,49364
49365,7859,29975,49365,49365
49366,7265,8155,49366,49366
49367,4309,40835,49367,49367
49368,6372,19224,49368,49368
49369,1286,84230,49369,49369
49370,4543,8547,49370,49370
49371,9680,77844,49371,49371
49372,6835,47573,49372,49372
49373,8829,4610,49373,49373
49374,7908,80491,49374,49374
49375,6393,37543,49375,49375
49376,6587,15461,49376,49376
49377,6419,31528,49377,49377
49378,244,44528,49378,49378
49379,9287,37421,49379,49379
49380,4242,46700,49380,49380
49381,4245,83635,49381,49381
49382,1648,56611,49382,49382
49383,5233,3285,49383,49383
49384,9306,25550,49384,49384
49385,2346,43931,49385,49385
49386,2864,56880,49386,49386
49387,602,44451,49387,49387
49388,9139,36125,49388,49388
49389,2020,52079,49389,49389
49390,9168,63541,49390,49390
49391,8227,66507,49391,49391
49392,265,94471,49392,49392
49393,5495,27543,49393,49393
49394,1676,54800,49394,49394
49395,7914,63722,49395,49395
49396,7502,9330,49396,49396
49397,3133,12950,49397,49397
49398,2126,31810,49398,49398
49399,4428,33925,49399,49399
49400,461,35854,49400,49400
49401,2840,83317,49401,49401
49402,2751,78832,49402,49402
49403,5598,1789,49403,49403
49404,4472,97041,49404,49404
49405,3318,1485,49405,49405
49406,9443,80743,49406,49406
49407,5863,18305,49407,49407
49408,780,13326,49408,49408
49409,9655,17301,49409,49409
49410,7019,92419,49410,49410
49411,1618,24016,49411,49411
49412,877,88911,49412,49412
49413,5209,92950,49413,49413
49414,7738,25242,49414,49414
49415,3397,83699,49415,49415
49416,7051,66791,49416,49416
49417,4205,9837,49417,49417
49418,3742,51890,49418,49418
49419,8320,92137,49419,49419
49420,4533,7307,49420,49420
49421,3737,19526,49421,49421
49422,7168,62359,49422,49422
49423,1671,3612,49423,49423
49424,7059,33892,49424,49424
49425,6217,90944,49425,49425
49426,5859,85906,49426,49426
49427,831,58307,49427,49427
49428,758,30790,49428,49428
49429,9957,9191,49429,49429
49430,4918,60734,49430,49430
49431,8812,18991,49431,49431
49432,8630,18184,49432,49432
49433,4605,34991,49433,49433
49434,1649,31481,49434,49434
49435,8558,13707,49435,49435
49436,3541,65796,49436,49436
49437,4341,56324,49437,49437
49438,4549,67761,49438,49438
49439,2452,66610,49439,49439
49440,1627,35409,49440,49440
49441,5298,92455,49441,49441
49442,4467,10427,49442,49442
49443,4919,46006,49443,49443
49444,1492,26577,49444,49444
49445,7703,79427,49445,49445
49446,1809,54722,49446,49446
49447,2340,21944,49447,49447
49448,1620,3428,49448,49448
49449,605,61180,49449,49449
49450,1340,44603,49450,49450
49451,1094,58630,49451,49451
49452,3275,39362,49452,49452
49453,940,18074,49453,49453
49454,1550,57073,49454,49454
49455,7048,92988,49455,49455
49456,1250,758,49456,49456
49457,1071,82282,49457,49457
49458,8396,6107,49458,49458
49459,9870,52928,49459,49459
49460,5101,90768,49460,49460
49461,1982,668,49461,49461
49462,2061,4894,49462,49462
49463,9197,49237,49463,49463
49464,2977,42844,49464,49464
49465,7234,81883,49465,49465
49466,6930,61893,49466,49466
49467,6949,32963,49467,49467
49468,5241,82846,49468,49468
49469,1341,68217,49469,49469
49470,6039,44623,49470,49470
49471,2486,6385,49471,49471
49472,3875,36363,49472,49472
49473,6106,84815,49473,49473
49474,8019,37022,49474,49474
49475,2202,21212,49475,49475
49476,1734,21617,49476,49476
49477,7231,66211,49477,49477
49478,7439,41181,49478,49478
49479,120,56182,49479,49479
49480,6314,56888,49480,49480
49481,6865,2818,49481,49481
49482,211,64214,49482,49482
49483,2211,10920,49483,49483
49484,77,37761,49484,49484
49485,9873,25686,49485,49485
49486,4561,32192,49486,49486
49487,4929,93943,49487,49487
49488,3133,25535,49488,49488
49489,9565,58211,49489,49489
49490,8600,88832,49490,49490
49491,177,88460,49491,49491
49492,9939,45073,49492,49492
49493,2368,14541,49493,49493
49494,585,243,49494,49494
49495,4048,7133,49495,49495
49496,8541,11351,49496,49496
49497,7770,61672,49497,49497
49498,3973,34121,49498,49498
49499,7778,71265,49499,49499
49500,1077,29793,49500,49500
49501,7853,91997,49501,49501
49502,8375,62514,49502,49502
49503,401,18796,49503,49503
49504,1412,26632,49504,49504
49505,1415,90329,49505,49505
49506,2091,13688,49506,49506
49507,651,34364,49507,49507
49508,4006,4351,49508,49508
49509,336,73563,49509,49509
49510,5171,49061,49510,49510
49511,1061,14245,49511,49511
49512,9421,17805,49512,49512
49513,1712,60549,49513,49513
49514,4934,11953,49514,49514
49515,9607,74519,49515,49515
49516,7618,64402,49516,49516
49517,8142,63319,49517,49517
49518,9257,44506,49518,49518
49519,8334,46822,49519,49519
49520,6410,73830,49520,49520
49521,8358,50821,49521,49521
49522,7633,15935,49522,49522
49523,1979,39619,49523,49523
49524,5138,37195,49524,49524
49525,2964,50591,49525,49525
49526,4431,44947,49526,49526
49527,4268,162,49527,49527
49528,235,60956,49528,49528
49529,1850,48628,49529,49529
49530,5142,47233,49530,49530
49531,2392,16074,49531,49531
49532,9988,74286,49532,49532
49533,707,59150,49533,49533
49534,5668,10937,49534,49534
49535,5264,91179,49535,49535
49536,7040,20576,49536,49536
49537,22,25180,49537,49537
49538,5626,45678,49538,49538
49539,8109,83112,49539,49539
49540,7829,86951,49540,49540
49541,4532,22643,49541,49541
49542,4748,56264,49542,49542
49543,1932,69952,49543,49543
49544,23,1637,49544,49544
49545,5945,63115,49545,49545
49546,9065,39600,49546,49546
49547,4667,54474,49547,49547
49548,8535,23298,49548,49548
49549,8508,26127,49549,49549
49550,7035,76808,49550,49550
49551,3703,46611,49551,49551
49552,7575,14024,49552,49552
49553,1062,51152,49553,49553
49554,3139,67623,49554,49554
49555,4947,63779,49555,49555
49556,4709,54626,49556,49556
49557,4706,95507,49557,49557
49558,4411,85895,49558,49558
49559,8540,56685,49559,49559
49560,3361,80640,49560,49560
49561,2158,31458,49561,49561
49562,7506,95799,49562,49562
49563,4628,36857,49563,49563
49564,4434,9287,49564,49564
49565,3604,19876,49565,49565
49566,4603,75222,49566,49566
49567,1842,58698,49567,49567
49568,3449,52168,49568,49568
49569,3355,86302,49569,49569
49570,3165,56829,49570,49570
49571,2035,56439,49571,49571
49572,3838,22659,49572,49572
49573,7742,73013,49573,49573
49574,6316,8452,49574,49574
49575,3503,51735,49575,49575
49576,6897,99042,49576,49576
49577,694,19050,49577,49577
49578,4707,71581,49578,49578
49579,3943,25531,49579,49579
49580,9094,7506,49580,49580
49581,5406,17809,49581,49581
49582,6624,49120,49582,49582
49583,2572,88677,49583,49583
49584,7383,72942,49584,49584
49585,2102,92369,49585,49585
49586,1799,46236,49586,49586
49587,6036,66748,49587,49587
49588,399,65200,49588,49588
49589,3412,43400,49589,49589
49590,2827,23128,49590,49590
49591,7953,55892,49591,49591
49592,9997,59822,49592,49592
49593,1045,46842,49593,49593
49594,2072,64577,49594,49594
49595,6100,478,49595,49595
49596,8921,96836,49596,49596
49597,6729,89882,49597,49597
49598,422,77334,49598,49598
49599,9654,52124,49599,49599
49600,7459,67699,49600,49600
49601,4364,3932,49601,49601
49602,3396,262,49602,49602
49603,1348,14966,49603,49603
49604,185,29045,49604,49604
49605,8286,23575,49605,49605
49606,4803,98526,49606,49606
49607,9194,4305,49607,49607
49608,3911,63224,49608,49608
49609,1459,85826,49609,49609
49610,4235,29933,49610,49610
49611,2648,83173,49611,49611
49612,8623,73635,49612,49612
49613,3696,49807,49613,49613
49614,2442,86465,49614,49614
49615,1987,73753,49615,49615
49616,7275,15646,49616,49616
49617,8837,56455,49617,49617
49618,3117,86197,49618,49618
49619,3732,20699,49619,49619
49620,8481,78665,49620,49620
49621,5223,26511,49621,49621
49622,2456,33331,49622,49622
49623,1460,87960,49623,49623
49624,6443,48628,49624,49624
49625,3544,96001,49625,49625
49626,2053,88335,49626,49626
49627,3613,50735,49627,49627
49628,3342,79803,49628,49628
49629,5426,7942,49629,49629
49630,514,80549,49630,49630
49631,1218,72919,49631,49631
49632,414,7776,49632,49632
49633,6821,7315,49633,49633
49634,1959,50126,49634,49634
49635,8416,50725,49635,49635
49636,3546,64484,49636,49636
49637,2275,94630,49637,49637
49638,3748,52169,49638,49638
49639,5723,42776,49639,49639
49640,6173,27022,49640,49640
49641,2867,97009,49641,49641
49642,4097,52712,49642,49642
49643,1783,36349,49643,49643
49644,745,40251,49644,49644
49645,5768,50881,49645,49645
49646,3032,85952,49646,49646
49647,3462,88748,49647,49647
49648,4644,3520,49648,49648
49649,8884,59189,49649,49649
49650,7763,72499,49650,49650
49651,6231,29997,49651,49651
49652,4792,98196,49652,49652
49653,2864,12914,49653,49653
49654,5224,50904,49654,49654
49655,4824,38625,49655,49655
49656,2021,96557,49656,49656
49657,920,79792,49657,49657
49658,3427,24590,49658,49658
49659,4833,5921,49659,49659
49660,7353,95532,49660,49660
49661,934,47482,49661,49661
49662,947,17944,49662,49662
49663,7613,80404,49663,49663
49664,651,36047,49664,49664
49665,3713,93129,49665,49665
49666,8074,95692,49666,49666
49667,1471,52097,49667,49667
49668,7491,37558,49668,49668
49669,4084,731,49669,49669
49670,236,18008,49670,49670
49671,2323,24163,49671,49671
49672,6184,77484,49672,49672
49673,3182,50890,49673,49673
49674,4248,22573,49674,49674
49675,2651,43105,49675,49675
49676,7833,24757,49676,49676
49677,4012,232,49677,49677
49678,5185,41513,49678,49678
49679,2943,31240,49679,49679
49680,1318,14621,49680,49680
49681,7036,29208,49681,49681
49682,8848,52770,49682,49682
49683,9066,55031,49683,49683
49684,8572,81312,49684,49684
49685,2866,32762,49685,49685
49686,6372,9247,49686,49686
49687,349,65508,49687,49687
49688,8191,7118,49688,49688
49689,7513,7030,49689,49689
49690,2279,76425,49690,49690
49691,4901,26270,49691,49691
49692,3494,1926,49692,49692
49693,8716,70164,49693,49693
49694,9567,92860,49694,49694
49695,6847,50663,49695,49695
49696,3090,91376,49696,49696
49697,4066,93929,49697,49697
49698,6086,77910,49698,49698
49699,3200,94316,49699,49699
49700,6610,73118,49700,49700
49701,6807,31177,49701,49701
49702,6295,11867,49702,49702
49703,7484,48730,49703,49703
49704,9950,32290,49704,49704
49705,9234,89687,49705,49705
49706,4799,14386,49706,49706
49707,163,6385,49707,49707
49708,7534,16843,49708,49708
49709,399,14553,49709,49709
49710,3291,15047,49710,49710
49711,7100,16170,49711,49711
49712,5029,41493,49712,49712
49713,1591,10983,49713,49713
49714,1640,98233,49714,49714
49715,4054,55823,49715,49715
49716,359,46007,49716,49716
49717,6381,26081,49717,49717
49718,2205,97882,49718,49718
49719,7299,33203,49719,49719
49720,8651,61081,49720,49720
49721,6634,26155,49721,49721
49722,4086,34387,49722,49722
49723,5065,12827,49723,49723
49724,6991,17489,49724,49724
49725,2093,70831,49725,49725
49726,8176,76698,49726,49726
49727,4346,51482,49727,49727
49728,8838,96679,49728,49728
49729,5935,74192,49729,49729
49730,7347,98910,49730,49730
49731,3353,3598,49731,49731
49732,3045,22376,49732,49732
49733,9759,48807,49733,49733
49734,7305,58946,49734,49734
49735,8456,87181,49735,49735
49736,6441,82276,49736,49736
49737,1393,98370,49737,49737
49738,7046,63155,49738,49738
49739,4729,21550,49739,49739
49740,6253,97018,49740,49740
49741,1642,40690,49741,49741
49742,1671,69381,49742,49742
49743,4287,74674,49743,49743
49744,4596,71249,49744,49744
49745,1241,13674,49745,49745
49746,4112,96130,49746,49746
49747,6230,99802,49747,49747
49748,8801,83442,49748,49748
49749,3782,33894,49749,49749
49750,9235,14408,49750,49750
49751,142,91542,49751,49751
49752,3375,89185,49752,49752
49753,9874,48836,49753,49753
49754,2443,82690,49754,49754
49755,434,46002,49755,49755
49756,3861,6382,49756,49756
49757,7140,84484,49757,49757
49758,3483,50744,49758,49758
49759,9581,12661,49759,49759
49760,4871,32224,49760,49760
49761,3593,53607,49761,49761
49762,6373,11468,49762,49762
49763,3253,57052,49763,49763
49764,2787,64499,49764,49764
49765,7527,53379,49765,49765
49766,8922,29633,49766,49766
49767,1476,62830,49767,49767
49768,6880,61318,49768,49768
49769,619,36322,49769,49769
49770,4793,31369,49770,49770
49771,8399,73417,49771,49771
49772,2346,51840,49772,49772
49773,7637,22212,49773,49773
49774,7925,97906,49774,49774
49775,8727,50568,49775,49775
49776,7826,82036,49776,49776
49777,5253,94355,49777,49777
49778,3801,23881,49778,49778
49779,9657,40927,49779,49779
49780,5296,60456,49780,49780
49781,6178,45344,49781,49781
49782,3355,25658,49782,49782
49783,599,35942,49783,49783
49784,8357,27139,49784,49784
49785,9465,79109,49785,49785
49786,5574,33096,49786,49786
49787,2416,50759,49787,49787
49788,8074,7611,49788,49788
49789,8605,56102,49789,49789
49790,7170,66191,49790,49790
49791,455,6499,49791,49791
49792,9656,52788,49792,49792
49793,6574,68248,49793,49793
49794,3600,37929,49794,49794
49795,6292,54587,49795,49795
49796,3299,51727,49796,49796
49797,787,86645,49797,49797
49798,3586,68494,49798,49798
49799,1273,14687,49799,49799
49800,3435,59350,49800,49800
49801,960,63754,49801,49801
49802,7262,36598,49802,49802
49803,5837,27406,49803,49803
49804,9343,9234,49804,49804
49805,9352,51863,49805,49805
49806,4994,39984,49806,49806
49807,5366,23244,49807,49807
49808,6837,18107,49808,49808
49809,1252,53689,49809,49809
49810,5471,68373,49810,49810
49811,9296,69338,49811,49811
49812,2836,49545,49812,49812
49813,3878,37488,49813,49813
49814,4889,17143,49814,49814
49815,6681,6025,49815,49815
49816,226,25167,49816,49816
49817,798,33845,49817,49817
49818,771,77355,49818,49818
49819,6695,65087,49819,49819
49820,5839,85783,49820,49820
49821,4914,71766,49821,49821
49822,7765,50204,49822,49822
49823,8440,19203,49823,49823
49824,6151,6252,49824,49824
49825,9847,26041,49825,49825
49826,6952,49919,49826,49826
49827,4878,28531,49827,49827
49828,918,84142,49828,49828
49829,1762,54506,49829,49829
49830,2584,22517,49830,49830
49831,9812,59142,49831,49831
49832,7817,96111,49832,49832
49833,7580,14619,49833,49833
49834,6520,83449,49834,49834
49835,9862,10020,49835,49835
49836,9140,15704,49836,49836
49837,3090,19649,49837,49837
49838,5720,2433,49838,49838
49839,1329,26019,49839,49839
49840,1295,56435,49840,49840
49841,9791,27651,49841,49841
49842,2932,75273,49842,49842
49843,5813,65730,49843,49843
49844,1522,19269,49844,49844
49845,8970,60065,49845,49845
49846,4979,36975,49846,49846
49847,9434,5777,49847,49847
49848,1024,79223,49848,49848
49849,1188,69559,49849,49849
49850,6024,1463,49850,49850
49851,4355,29372,49851,49851
49852,7149,29264,49852,49852
49853,1805,6524,49853,49853
49854,1307,48303,49854,49854
49855,1622,46361,49855,49855
49856,4948,2064,49856,49856
49857,179,63748,49857,49857
49858,2931,16527,49858,49858
49859,295,44849,49859,49859
49860,8825,85578,49860,49860
49861,1138,7881,49861,49861
49862,6642,167,49862,49862
49863,2025,42115,49863,49863
49864,1617,69979,49864,49864
49865,8287,39473,49865,49865
49866,8987,43803,49866,49866
49867,1359,13474,49867,49867
49868,2778,28601,49868,49868
49869,3917,95711,49869,49869
49870,6332,47725,49870,49870
49871,3250,33501,49871,49871
49872,9203,79599,49872,49872
49873,189,5014,49873,49873
49874,1589,21662,49874,49874
49875,5399,75960,49875,49875
49876,4311,6796,49876,49876
49877,8011,37441,49877,49877
49878,3006,14051,49878,49878
49879,741,72218,49879,49879
49880,9654,21281,49880,49880
49881,3355,35332,49881,49881
49882,6193,86434,49882,49882
49883,9929,79935,49883,49883
49884,1051,32562,49884,49884
49885,9585,78313,49885,49885
49886,9838,44317,49886,49886
49887,8490,33146,49887,49887
49888,6365,77720,49888,49888
49889,9948,21838,49889,49889
49890,989,73170,49890,49890
49891,970,59007,49891,49891
49892,964,67574,49892,49892
49893,4696,18647,49893,49893
49894,769,84641,49894,49894
49895,4282,69049,49895,49895
49896,4536,24885,49896,49896
49897,8761,16136,49897,49897
49898,8082,72209,49898,49898
49899,9777,7856,49899,49899
49900,9436,42934,49900,49900
49901,2840,55485,49901,49901
49902,8526,18001,49902,49902
49903,2673,27429,49903,49903
49904,6363,79698,49904,49904
49905,8489,55081,49905,49905
49906,6895,81646,49906,49906
49907,1854,26415,49907,49907
49908,5090,38038,49908,49908
49909,4188,3693,49909,49909
49910,5681,51816,49910,49910
49911,1894,3467,49911,49911
49912,3137,37454,49912,49912
49913,9217,59378,49913,49913
49914,4714,60976,49914,49914
49915,8464,20661,49915,49915
49916,888,92902,49916,49916
49917,6767,62809,49917,49917
49918,8247,91705,49918,49918
49919,7158,63570,49919,49919
49920,6195,19114,49920,49920
49921,4534,83472,49921,49921
49922,914,81686,49922,49922
49923,2897,65455,49923,49923
49924,9537,59187,49924,49924
49925,6315,92235,49925,49925
49926,6965,73207,49926,49926
49927,7997,96890,49927,49927
49928,2822,42980,49928,49928
49929,7354,47630,49929,49929
49930,9162,46684,49930,49930
49931,3112,39861,49931,49931
49932,2701,44480,49932,49932
49933,6446,95707,49933,49933
49934,1370,75282,49934,49934
49935,5470,63667,49935,49935
49936,8044,18432,49936,49936
49937,1653,37531,49937,49937
49938,1322,33507,49938,49938
49939,1090,4020,49939,49939
49940,7780,19079,49940,49940
49941,972,83263,49941,49941
49942,8388,53746,49942,49942
49943,5334,58394,49943,49943
49944,9507,39033,49944,49944
49945,1761,41108,49945,49945
49946,5648,64937,49946,49946
49947,6846,53363,49947,49947
49948,4753,17265,49948,49948
49949,185,66243,49949,49949
49950,631,43678,49950,49950
49951,3977,26713,49951,49951
49952,7037,60177,49952,49952
49953,5904,81552,49953,49953
49954,8346,17599,49954,49954
49955,1053,30069,49955,49955
49956,2762,80118,49956,49956
49957,3814,44177,49957,49957
49958,707,19705,49958,49958
49959,7852,99744,49959,49959
49960,502,17646,49960,49960
49961,1835,49785,49961,49961
49962,5124,50029,49962,49962
49963,7152,35384,49963,49963
49964,4837,49069,49964,49964
49965,4660,8149,49965,49965
49966,5833,27998,49966,49966
49967,7474,36206,49967,49967
49968,8730,86320,49968,49968
49969,5239,11156,49969,49969
49970,5108,35056,49970,49970
49971,1921,4439,49971,49971
49972,4937,14944,49972,49972
49973,6246,23476,49973,49973
49974,4130,71692,49974,49974
49975,8058,96599,49975,49975
49976,2424,87550,49976,49976
49977,979,69939,49977,49977
49978,2601,11110,49978,49978
49979,6452,59007,49979,49979
49980,4090,26296,49980,49980
49981,570,92058,49981,49981
49982,5014,19073,49982,49982
49983,5113,87097,49983,49983
49984,8467,18328,49984,49984
49985,6136,40434,49985,49985
49986,6091,82579,49986,49986
49987,7357,96250,49987,49987
49988,3700,25955,49988,49988
49989,1976,56287,49989,49989
49990,202,37529,49990,49990
49991,8779,88905,49991,49991
49992,8739,68361,49992,49992
49993,4613,19550,49993,49993
49994,7976,9960,49994,49994
49995,5423,81283,49995,49995
49996,7559,39542,49996,49996
49997,3358,6676,49997,49997
49998,8510,8926,49998,49998
49999,2863,17679,49999,49999
50000,3876,47970,50000,50000
50001,832,70411,50001,50001
50002,4411,30158,50002,50002
50003,3489,25952,50003,50003
50004,338,4000,50004,50004
50005,65,85699,50005,50005
50006,9024,40019,50006,50006
50007,8762,88513,50007,50007
50008,4280,65816,50008,50008
50009,5863,66512,50009,50009
50010,9500,89390,50010,50010
50011,7781,72240,50011,50011
50012,9899,58301,50012,50012
50013,9670,22311,50013,50013
50014,1896,80168,50014,50014
50015,4532,45586,50015,50015
50016,1331,73229,50016,50016
50017,4279,28217,50017,50017
50018,5771,53763,50018,50018
50019,5544,6968,50019,50019
50020,6940,67901,50020,50020
50021,4350,36614,50021,50021
50022,3981,30199,50022,50022
50023,4063,34830,50023,50023
50024,2625,45129,50024,50024
50025,6111,31121,50025,50025
50026,7081,19881,50026,50026
50027,1077,5984,50027,50027
50028,2209,46913,50028,50028
50029,3410,30014,50029,50029
50030,6755,89950,50030,50030
50031,6513,47959,50031,50031
50032,4319,25143,50032,50032
50033,1268,68891,50033,50033
50034,9433,47686,50034,50034
50035,242,37555,50035,50035
50036,8468,81334,50036,50036
50037,6993,12081,50037,50037
50038,7075,38941,50038,50038
50039,5906,9510,50039,50039
50040,6462,46314,50040,50040
50041,2030,43336,50041,50041
50042,9781,91619,50042,50042
50043,8835,82490,50043,50043
50044,390,60087,50044,50044
50045,3765,79140,50045,50045
50046,7412,35818,50046,50046
50047,662,27043,50047,50047
50048,8506,72221,50048,50048
50049,5824,67673,50049,50049
50050,9154,74888,50050,50050
50051,4213,61037,50051,50051
50052,9819,18675,50052,50052
50053,1461,32388,50053,50053
50054,3840,32122,50054,50054
50055,3629,20993,50055,50055
50056,6270,35012,50056,50056
50057,8338,63408,50057,50057
50058,5872,94369,50058,50058
50059,4241,60417,50059,50059
50060,2316,56230,50060,50060
50061,4016,62829,50061,50061
50062,6972,23932,50062,50062
50063,6911,46063,50063,50063
50064,9563,42449,50064,50064
50065,4205,27444,50065,50065
50066,5672,48491,50066,50066
50067,7483,97410,50067,50067
50068,482,43851,50068,50068
50069,3864,92142,50069,50069
50070,192,52439,50070,50070
50071,1822,91050,50071,50071
50072,2303,76851,50072,50072
50073,9075,34547,50073,50073
50074,5531,5724,50074,50074
50075,9285,58192,50075,50075
50076,1813,66733,50076,50076
50077,5473,26177,50077,50077
50078,4051,39874,50078,50078
50079,9112,47372,50079,50079
50080,4729,39646,50080,50080
50081,1096,60236,50081,50081
50082,566,90859,50082,50082
50083,3467,28272,50083,50083
50084,5235,51963,50084,50084
50085,1119,7417,50085,50085
50086,335,94882,50086,50086
50087,6817,24287,50087,50087
50088,5900,67978,50088,50088
50089,8991,47413,50089,50089
50090,4161,42367,50090,50090
50091,7673,7678,50091,50091
50092,5682,42094,50092,50092
50093,5578,58391,50093,50093
50094,8641,93014,50094,50094
50095,4719,9615,50095,50095
50096,8391,98733,50096,50096
50097,9734,82127,50097,50097
50098,560,82174,50098,50098
50099,9118,55526,50099,50099
50100,8145,82512,50100,50100
50101,9169,74526,50101,50101
50102,8703,44334,50102,50102
50103,3681,73517,50103,50103
50104,8867,83458,50104,50104
50105,3416,61165,50105,50105
50106,6308,53152,50106,50106
50107,8091,37359,50107,50107
50108,1943,98007,50108,50108
50109,1212,26019,50109,50109
50110,7470,46842,50110,50110
50111,1990,17160,50111,50111
50112,5595,46892,50112,50112
50113,4503,10770,50113,50113
50114,5432,47024,50114,50114
50115,8808,52684,50115,50115
50116,8309,39355,50116,50116
50117,9746,67964,50117,50117
50118,737,28686,50118,50118
50119,4328,47021,50119,50119
50120,7078,4482,50120,50120
50121,9721,68841,50121,50121
50122,8959,15366,50122,50122
50123,101,77728,50123,50123
50124,153,40193,50124,50124
50125,1165,84689,50125,50125
50126,6077,15280,50126,50126
50127,2500,42896,50127,50127
50128,5235,66394,50128,50128
50129,5529,6677,50129,50129
50130,6270,84910,50130,50130
50131,6874,13197,50131,50131
50132,8031,54032,50132,50132
50133,4427,32356,50133,50133
50134,6481,31108,50134,50134
50135,5630,41798,50135,50135
50136,1656,21723,50136,50136
50137,6640,25681,50137,50137
50138,6652,82763,50138,50138
50139,4816,42489,50139,50139
50140,9582,34244,50140,50140
50141,126,35436,50141,50141
50142,7538,11958,50142,50142
50143,6854,4966,50143,50143
50144,7194,92288,50144,50144
50145,8947,92917,50145,50145
50146,7914,85265,50146,50146
50147,9214,68259,50147,50147
50148,2585,80168,50148,50148
50149,9896,2395,50149,50149
50150,5516,56465,50150,50150
50151,9994,84610,50151,50151
50152,5081,63257,50152,50152
50153,7258,88436,50153,50153
50154,420,40924,50154,50154
50155,3614,7739,50155,50155
50156,3368,54677,50156,50156
50157,8361,29948,50157,50157
50158,3304,3048,50158,50158
50159,2655,55291,50159,50159
50160,7988,65963,50160,50160
50161,6873,28648,50161,50161
50162,8487,66811,50162,50162
50163,8858,7354,50163,50163
50164,3810,93360,50164,50164
50165,6660,68279,50165,50165
50166,6825,72463,50166,50166
50167,7961,63042,50167,50167
50168,2878,43238,50168,50168
50169,4222,38621,50169,50169
50170,7304,66392,50170,50170
50171,875,32002,50171,50171
50172,6978,26795,50172,50172
50173,9659,81126,50173,50173
50174,4704,76456,50174,50174
50175,8121,81872,50175,50175
50176,6079,51556,50176,50176
50177,6061,15155,50177,50177
50178,2588,94594,50178,50178
50179,5769,35179,50179,50179
50180,9462,9944,50180,50180
50181,1643,62907,50181,50181
50182,2527,30089,50182,50182
50183,8235,51705,50183,50183
50184,6617,89972,50184,50184
50185,1240,89261,50185,50185
50186,4033,69820,50186,50186
50187,5141,84109,50187,50187
50188,954,45813,50188,50188
50189,4293,37982,50189,50189
50190,6539,30556,50190,50190
50191,4933,27329,50191,50191
50192,2798,40284,50192,50192
50193,5259,50265,50193,50193
50194,9834,17677,50194,50194
50195,9222,61657,50195,50195
50196,7701,63521,50196,50196
50197,2737,36268,50197,50197
50198,4183,89072,50198,50198
50199,8621,90472,50199,50199
50200,5207,19310,50200,50200
50201,5836,52365,50201,50201
50202,4395,30326,50202,50202
50203,4686,81938,50203,50203
50204,4994,77985,50204,50204
50205,6663,10469,50205,50205
50206,2540,58861,50206,50206
50207,8934,55196,50207,50207
50208,2650,8694,50208,50208
50209,7906,90653,50209,50209
50210,8856,16688,50210,50210
50211,3339,29602,50211,50211
50212,9023,71414,50212,50212
50213,6561,43869,50213,50213
50214,8373,57077,50214,50214
50215,3322,58549,50215,50215
50216,8353,16751,50216,50216
50217,2039,2619,50217,50217
50218,1660,43824,50218,50218
50219,6100,23350,50219,50219
50220,3010,54814,50220,50220
50221,8481,80139,50221,50221
50222,302,18546,50222,50222
50223,4968,79192,50223,50223
50224,4635,49155,50224,50224
50225,1444,2183,50225,50225
50226,118,38482,50226,50226
50227,1043,37123,50227,50227
50228,2331,3950,50228,50228
50229,3626,78920,50229,50229
50230,8609,12401,50230,50230
50231,444,30342,50231,50231
50232,3240,96297,50232,50232
50233,5360,57878,50233,50233
50234,1822,20356,50234,50234
50235,9140,11604,50235,50235
50236,686,30873,50236,50236
50237,840,48840,50237,50237
50238,5690,42498,50238,50238
50239,7613,53816,50239,50239
50240,9674,19734,50240,50240
50241,2157,66286,50241,50241
50242,7634,34066,50242,50242
50243,5945,36089,50243,50243
50244,5882,77040,50244,50244
50245,2668,26606,50245,50245
50246,643,10091,50246,50246
50247,4563,95131,50247,50247
50248,5499,18585,50248,50248
50249,2746,79412,50249,50249
50250,4484,72127,50250,50250
50251,3467,68468,50251,50251
50252,8357,91047,50252,50252
